"id","prediction"
"164401","1"
"164402","0"
"164403","0"
"164404","0"
"164405","0"
"164406","0"
"164407","0"
"164408","0"
"164409","0"
"164410","0"
"164411","0"
"164412","0"
"164413","0"
"164414","1"
"164415","0"
"164416","0"
"164417","0"
"164418","0"
"164419","0"
"164420","0"
"164421","0"
"164422","0"
"164423","0"
"164424","0"
"164425","0"
"164426","0"
"164427","1"
"164428","0"
"164429","0"
"164430","0"
"164431","0"
"164432","0"
"164433","0"
"164434","0"
"164435","0"
"164436","1"
"164437","0"
"164438","1"
"164439","0"
"164440","0"
"164441","1"
"164442","0"
"164443","0"
"164444","0"
"164445","0"
"164446","0"
"164447","0"
"164448","0"
"164449","0"
"164450","0"
"164451","0"
"164452","1"
"164453","0"
"164454","0"
"164455","1"
"164456","0"
"164457","0"
"164458","0"
"164459","1"
"164460","0"
"164461","0"
"164462","0"
"164463","0"
"164464","0"
"164465","0"
"164466","0"
"164467","0"
"164468","0"
"164469","1"
"164470","0"
"164471","0"
"164472","0"
"164473","0"
"164474","0"
"164475","0"
"164476","0"
"164477","0"
"164478","0"
"164479","0"
"164480","0"
"164481","0"
"164482","0"
"164483","0"
"164484","0"
"164485","0"
"164486","0"
"164487","0"
"164488","0"
"164489","0"
"164490","0"
"164491","0"
"164492","0"
"164493","0"
"164494","1"
"164495","0"
"164496","0"
"164497","1"
"164498","0"
"164499","0"
"164500","1"
"164501","0"
"164502","0"
"164503","0"
"164504","0"
"164505","0"
"164506","0"
"164507","1"
"164508","0"
"164509","0"
"164510","0"
"164511","0"
"164512","0"
"164513","0"
"164514","0"
"164515","0"
"164516","0"
"164517","0"
"164518","0"
"164519","0"
"164520","0"
"164521","0"
"164522","0"
"164523","0"
"164524","0"
"164525","0"
"164526","0"
"164527","0"
"164528","0"
"164529","0"
"164530","1"
"164531","0"
"164532","0"
"164533","0"
"164534","0"
"164535","0"
"164536","0"
"164537","0"
"164538","0"
"164539","1"
"164540","0"
"164541","1"
"164542","0"
"164543","0"
"164544","0"
"164545","0"
"164546","0"
"164547","0"
"164548","1"
"164549","0"
"164550","0"
"164551","0"
"164552","0"
"164553","0"
"164554","0"
"164555","0"
"164556","0"
"164557","1"
"164558","0"
"164559","0"
"164560","0"
"164561","0"
"164562","0"
"164563","0"
"164564","1"
"164565","0"
"164566","0"
"164567","0"
"164568","0"
"164569","0"
"164570","0"
"164571","0"
"164572","0"
"164573","0"
"164574","0"
"164575","0"
"164576","0"
"164577","0"
"164578","1"
"164579","0"
"164580","0"
"164581","0"
"164582","0"
"164583","0"
"164584","0"
"164585","0"
"164586","0"
"164587","0"
"164588","0"
"164589","0"
"164590","0"
"164591","0"
"164592","0"
"164593","0"
"164594","0"
"164595","0"
"164596","0"
"164597","0"
"164598","0"
"164599","1"
"164600","0"
"164601","0"
"164602","0"
"164603","0"
"164604","0"
"164605","0"
"164606","0"
"164607","0"
"164608","0"
"164609","0"
"164610","1"
"164611","0"
"164612","0"
"164613","0"
"164614","0"
"164615","0"
"164616","0"
"164617","0"
"164618","1"
"164619","0"
"164620","0"
"164621","0"
"164622","0"
"164623","1"
"164624","0"
"164625","0"
"164626","0"
"164627","0"
"164628","1"
"164629","1"
"164630","1"
"164631","0"
"164632","0"
"164633","0"
"164634","0"
"164635","0"
"164636","0"
"164637","0"
"164638","0"
"164639","0"
"164640","0"
"164641","0"
"164642","0"
"164643","0"
"164644","0"
"164645","0"
"164646","0"
"164647","0"
"164648","1"
"164649","0"
"164650","0"
"164651","1"
"164652","0"
"164653","0"
"164654","0"
"164655","0"
"164656","0"
"164657","0"
"164658","0"
"164659","1"
"164660","1"
"164661","0"
"164662","0"
"164663","0"
"164664","0"
"164665","0"
"164666","1"
"164667","0"
"164668","1"
"164669","0"
"164670","0"
"164671","0"
"164672","0"
"164673","0"
"164674","1"
"164675","0"
"164676","0"
"164677","0"
"164678","0"
"164679","0"
"164680","0"
"164681","1"
"164682","0"
"164683","0"
"164684","0"
"164685","0"
"164686","0"
"164687","0"
"164688","0"
"164689","0"
"164690","0"
"164691","0"
"164692","0"
"164693","0"
"164694","1"
"164695","0"
"164696","1"
"164697","0"
"164698","0"
"164699","0"
"164700","0"
"164701","0"
"164702","0"
"164703","0"
"164704","0"
"164705","0"
"164706","0"
"164707","0"
"164708","0"
"164709","0"
"164710","0"
"164711","0"
"164712","0"
"164713","0"
"164714","0"
"164715","0"
"164716","0"
"164717","0"
"164718","0"
"164719","0"
"164720","0"
"164721","0"
"164722","0"
"164723","0"
"164724","0"
"164725","0"
"164726","0"
"164727","0"
"164728","0"
"164729","0"
"164730","0"
"164731","0"
"164732","0"
"164733","0"
"164734","0"
"164735","0"
"164736","0"
"164737","0"
"164738","0"
"164739","0"
"164740","0"
"164741","0"
"164742","0"
"164743","1"
"164744","0"
"164745","0"
"164746","0"
"164747","0"
"164748","0"
"164749","1"
"164750","0"
"164751","0"
"164752","0"
"164753","0"
"164754","0"
"164755","0"
"164756","0"
"164757","0"
"164758","0"
"164759","0"
"164760","0"
"164761","0"
"164762","0"
"164763","0"
"164764","0"
"164765","0"
"164766","0"
"164767","0"
"164768","0"
"164769","0"
"164770","0"
"164771","0"
"164772","0"
"164773","0"
"164774","0"
"164775","0"
"164776","0"
"164777","0"
"164778","0"
"164779","1"
"164780","0"
"164781","1"
"164782","1"
"164783","0"
"164784","0"
"164785","0"
"164786","0"
"164787","0"
"164788","0"
"164789","0"
"164790","0"
"164791","0"
"164792","0"
"164793","0"
"164794","1"
"164795","0"
"164796","0"
"164797","0"
"164798","1"
"164799","1"
"164800","0"
"164801","0"
"164802","0"
"164803","0"
"164804","0"
"164805","0"
"164806","0"
"164807","1"
"164808","0"
"164809","1"
"164810","0"
"164811","1"
"164812","0"
"164813","1"
"164814","0"
"164815","0"
"164816","0"
"164817","0"
"164818","1"
"164819","1"
"164820","0"
"164821","0"
"164822","0"
"164823","0"
"164824","0"
"164825","0"
"164826","0"
"164827","0"
"164828","0"
"164829","0"
"164830","0"
"164831","0"
"164832","0"
"164833","0"
"164834","0"
"164835","0"
"164836","1"
"164837","0"
"164838","0"
"164839","0"
"164840","1"
"164841","1"
"164842","1"
"164843","0"
"164844","0"
"164845","1"
"164846","1"
"164847","0"
"164848","0"
"164849","1"
"164850","1"
"164851","0"
"164852","0"
"164853","0"
"164854","0"
"164855","0"
"164856","0"
"164857","1"
"164858","1"
"164859","1"
"164860","0"
"164861","0"
"164862","1"
"164863","0"
"164864","0"
"164865","1"
"164866","0"
"164867","0"
"164868","0"
"164869","0"
"164870","1"
"164871","1"
"164872","0"
"164873","1"
"164874","1"
"164875","0"
"164876","0"
"164877","0"
"164878","0"
"164879","1"
"164880","0"
"164881","1"
"164882","0"
"164883","1"
"164884","0"
"164885","1"
"164886","1"
"164887","1"
"164888","0"
"164889","0"
"164890","0"
"164891","1"
"164892","0"
"164893","0"
"164894","0"
"164895","0"
"164896","0"
"164897","0"
"164898","0"
"164899","1"
"164900","0"
"164901","0"
"164902","0"
"164903","0"
"164904","0"
"164905","0"
"164906","0"
"164907","0"
"164908","0"
"164909","0"
"164910","0"
"164911","0"
"164912","0"
"164913","0"
"164914","0"
"164915","0"
"164916","0"
"164917","0"
"164918","0"
"164919","0"
"164920","0"
"164921","0"
"164922","0"
"164923","0"
"164924","0"
"164925","0"
"164926","0"
"164927","0"
"164928","0"
"164929","0"
"164930","0"
"164931","1"
"164932","1"
"164933","0"
"164934","0"
"164935","0"
"164936","0"
"164937","0"
"164938","0"
"164939","0"
"164940","0"
"164941","0"
"164942","1"
"164943","0"
"164944","1"
"164945","0"
"164946","0"
"164947","0"
"164948","1"
"164949","0"
"164950","0"
"164951","0"
"164952","1"
"164953","0"
"164954","1"
"164955","0"
"164956","0"
"164957","0"
"164958","0"
"164959","0"
"164960","0"
"164961","1"
"164962","0"
"164963","0"
"164964","0"
"164965","0"
"164966","0"
"164967","0"
"164968","0"
"164969","0"
"164970","0"
"164971","0"
"164972","0"
"164973","0"
"164974","1"
"164975","0"
"164976","0"
"164977","0"
"164978","0"
"164979","1"
"164980","0"
"164981","0"
"164982","0"
"164983","0"
"164984","0"
"164985","0"
"164986","0"
"164987","0"
"164988","0"
"164989","0"
"164990","0"
"164991","0"
"164992","1"
"164993","0"
"164994","0"
"164995","0"
"164996","0"
"164997","0"
"164998","0"
"164999","0"
"165000","0"
"165001","0"
"165002","0"
"165003","1"
"165004","0"
"165005","0"
"165006","1"
"165007","0"
"165008","0"
"165009","1"
"165010","1"
"165011","1"
"165012","0"
"165013","1"
"165014","0"
"165015","0"
"165016","0"
"165017","0"
"165018","0"
"165019","0"
"165020","0"
"165021","0"
"165022","0"
"165023","0"
"165024","0"
"165025","0"
"165026","0"
"165027","1"
"165028","0"
"165029","1"
"165030","0"
"165031","0"
"165032","0"
"165033","0"
"165034","0"
"165035","0"
"165036","0"
"165037","1"
"165038","0"
"165039","0"
"165040","0"
"165041","0"
"165042","0"
"165043","0"
"165044","0"
"165045","0"
"165046","0"
"165047","0"
"165048","0"
"165049","0"
"165050","1"
"165051","0"
"165052","0"
"165053","0"
"165054","1"
"165055","0"
"165056","0"
"165057","0"
"165058","0"
"165059","0"
"165060","0"
"165061","0"
"165062","0"
"165063","0"
"165064","0"
"165065","0"
"165066","0"
"165067","1"
"165068","0"
"165069","0"
"165070","0"
"165071","0"
"165072","0"
"165073","0"
"165074","0"
"165075","0"
"165076","0"
"165077","1"
"165078","0"
"165079","0"
"165080","0"
"165081","0"
"165082","0"
"165083","0"
"165084","0"
"165085","0"
"165086","0"
"165087","0"
"165088","0"
"165089","0"
"165090","0"
"165091","0"
"165092","0"
"165093","0"
"165094","0"
"165095","1"
"165096","0"
"165097","0"
"165098","0"
"165099","0"
"165100","0"
"165101","0"
"165102","0"
"165103","0"
"165104","0"
"165105","0"
"165106","0"
"165107","0"
"165108","0"
"165109","0"
"165110","0"
"165111","0"
"165112","0"
"165113","1"
"165114","0"
"165115","0"
"165116","0"
"165117","0"
"165118","1"
"165119","0"
"165120","1"
"165121","1"
"165122","0"
"165123","1"
"165124","0"
"165125","1"
"165126","1"
"165127","0"
"165128","0"
"165129","0"
"165130","0"
"165131","0"
"165132","1"
"165133","1"
"165134","1"
"165135","0"
"165136","0"
"165137","0"
"165138","0"
"165139","0"
"165140","0"
"165141","1"
"165142","0"
"165143","0"
"165144","0"
"165145","0"
"165146","1"
"165147","0"
"165148","0"
"165149","0"
"165150","1"
"165151","0"
"165152","0"
"165153","0"
"165154","0"
"165155","0"
"165156","0"
"165157","0"
"165158","0"
"165159","0"
"165160","0"
"165161","0"
"165162","0"
"165163","0"
"165164","1"
"165165","0"
"165166","1"
"165167","0"
"165168","0"
"165169","0"
"165170","0"
"165171","0"
"165172","0"
"165173","0"
"165174","0"
"165175","1"
"165176","0"
"165177","0"
"165178","0"
"165179","0"
"165180","0"
"165181","0"
"165182","0"
"165183","0"
"165184","0"
"165185","0"
"165186","0"
"165187","0"
"165188","0"
"165189","1"
"165190","0"
"165191","0"
"165192","0"
"165193","0"
"165194","0"
"165195","0"
"165196","0"
"165197","0"
"165198","0"
"165199","0"
"165200","0"
"165201","0"
"165202","0"
"165203","0"
"165204","0"
"165205","0"
"165206","0"
"165207","0"
"165208","0"
"165209","1"
"165210","0"
"165211","0"
"165212","0"
"165213","0"
"165214","0"
"165215","1"
"165216","1"
"165217","0"
"165218","0"
"165219","0"
"165220","0"
"165221","0"
"165222","0"
"165223","0"
"165224","0"
"165225","0"
"165226","1"
"165227","0"
"165228","0"
"165229","1"
"165230","0"
"165231","0"
"165232","0"
"165233","0"
"165234","1"
"165235","0"
"165236","0"
"165237","0"
"165238","1"
"165239","1"
"165240","0"
"165241","0"
"165242","0"
"165243","0"
"165244","0"
"165245","1"
"165246","0"
"165247","1"
"165248","0"
"165249","0"
"165250","0"
"165251","0"
"165252","1"
"165253","0"
"165254","1"
"165255","0"
"165256","0"
"165257","0"
"165258","0"
"165259","0"
"165260","0"
"165261","0"
"165262","0"
"165263","1"
"165264","1"
"165265","1"
"165266","0"
"165267","0"
"165268","0"
"165269","0"
"165270","0"
"165271","0"
"165272","0"
"165273","0"
"165274","0"
"165275","0"
"165276","1"
"165277","0"
"165278","0"
"165279","1"
"165280","1"
"165281","0"
"165282","1"
"165283","0"
"165284","0"
"165285","0"
"165286","0"
"165287","0"
"165288","0"
"165289","0"
"165290","0"
"165291","0"
"165292","0"
"165293","0"
"165294","0"
"165295","0"
"165296","1"
"165297","1"
"165298","0"
"165299","0"
"165300","0"
"165301","0"
"165302","1"
"165303","0"
"165304","0"
"165305","1"
"165306","0"
"165307","0"
"165308","1"
"165309","1"
"165310","0"
"165311","0"
"165312","0"
"165313","1"
"165314","1"
"165315","0"
"165316","0"
"165317","0"
"165318","0"
"165319","0"
"165320","1"
"165321","0"
"165322","1"
"165323","1"
"165324","1"
"165325","0"
"165326","0"
"165327","0"
"165328","0"
"165329","0"
"165330","0"
"165331","0"
"165332","0"
"165333","0"
"165334","0"
"165335","0"
"165336","0"
"165337","0"
"165338","1"
"165339","0"
"165340","0"
"165341","0"
"165342","0"
"165343","0"
"165344","1"
"165345","0"
"165346","0"
"165347","0"
"165348","0"
"165349","0"
"165350","0"
"165351","0"
"165352","0"
"165353","0"
"165354","0"
"165355","0"
"165356","0"
"165357","0"
"165358","1"
"165359","1"
"165360","0"
"165361","1"
"165362","0"
"165363","0"
"165364","0"
"165365","0"
"165366","1"
"165367","0"
"165368","1"
"165369","0"
"165370","0"
"165371","0"
"165372","0"
"165373","0"
"165374","0"
"165375","0"
"165376","0"
"165377","0"
"165378","0"
"165379","0"
"165380","0"
"165381","0"
"165382","0"
"165383","0"
"165384","0"
"165385","1"
"165386","0"
"165387","0"
"165388","0"
"165389","0"
"165390","0"
"165391","0"
"165392","1"
"165393","0"
"165394","0"
"165395","0"
"165396","0"
"165397","0"
"165398","1"
"165399","0"
"165400","0"
"165401","0"
"165402","0"
"165403","0"
"165404","0"
"165405","0"
"165406","1"
"165407","1"
"165408","0"
"165409","0"
"165410","0"
"165411","1"
"165412","0"
"165413","0"
"165414","1"
"165415","1"
"165416","0"
"165417","0"
"165418","0"
"165419","0"
"165420","0"
"165421","1"
"165422","0"
"165423","0"
"165424","0"
"165425","0"
"165426","1"
"165427","1"
"165428","0"
"165429","0"
"165430","0"
"165431","1"
"165432","0"
"165433","0"
"165434","0"
"165435","1"
"165436","1"
"165437","0"
"165438","1"
"165439","1"
"165440","0"
"165441","0"
"165442","0"
"165443","0"
"165444","0"
"165445","0"
"165446","0"
"165447","0"
"165448","0"
"165449","0"
"165450","0"
"165451","0"
"165452","1"
"165453","1"
"165454","1"
"165455","0"
"165456","0"
"165457","0"
"165458","1"
"165459","0"
"165460","0"
"165461","0"
"165462","1"
"165463","0"
"165464","0"
"165465","0"
"165466","1"
"165467","0"
"165468","0"
"165469","1"
"165470","1"
"165471","1"
"165472","0"
"165473","0"
"165474","1"
"165475","0"
"165476","0"
"165477","0"
"165478","0"
"165479","0"
"165480","0"
"165481","0"
"165482","0"
"165483","0"
"165484","0"
"165485","0"
"165486","0"
"165487","0"
"165488","0"
"165489","0"
"165490","1"
"165491","1"
"165492","1"
"165493","1"
"165494","1"
"165495","0"
"165496","0"
"165497","0"
"165498","1"
"165499","0"
"165500","0"
"165501","0"
"165502","0"
"165503","0"
"165504","0"
"165505","0"
"165506","1"
"165507","1"
"165508","0"
"165509","0"
"165510","0"
"165511","0"
"165512","0"
"165513","0"
"165514","1"
"165515","0"
"165516","0"
"165517","0"
"165518","1"
"165519","1"
"165520","0"
"165521","0"
"165522","0"
"165523","0"
"165524","0"
"165525","0"
"165526","0"
"165527","0"
"165528","0"
"165529","0"
"165530","0"
"165531","0"
"165532","0"
"165533","0"
"165534","0"
"165535","0"
"165536","0"
"165537","0"
"165538","0"
"165539","0"
"165540","0"
"165541","0"
"165542","0"
"165543","0"
"165544","0"
"165545","0"
"165546","0"
"165547","0"
"165548","0"
"165549","0"
"165550","1"
"165551","0"
"165552","0"
"165553","0"
"165554","0"
"165555","0"
"165556","0"
"165557","0"
"165558","0"
"165559","0"
"165560","0"
"165561","0"
"165562","0"
"165563","0"
"165564","0"
"165565","0"
"165566","0"
"165567","0"
"165568","0"
"165569","0"
"165570","1"
"165571","1"
"165572","0"
"165573","0"
"165574","0"
"165575","0"
"165576","1"
"165577","0"
"165578","0"
"165579","0"
"165580","0"
"165581","0"
"165582","0"
"165583","0"
"165584","0"
"165585","0"
"165586","0"
"165587","0"
"165588","0"
"165589","0"
"165590","0"
"165591","0"
"165592","0"
"165593","0"
"165594","0"
"165595","0"
"165596","0"
"165597","0"
"165598","0"
"165599","0"
"165600","1"
"165601","0"
"165602","0"
"165603","0"
"165604","0"
"165605","0"
"165606","0"
"165607","0"
"165608","1"
"165609","1"
"165610","0"
"165611","0"
"165612","0"
"165613","0"
"165614","0"
"165615","0"
"165616","1"
"165617","0"
"165618","0"
"165619","0"
"165620","0"
"165621","0"
"165622","0"
"165623","0"
"165624","0"
"165625","0"
"165626","0"
"165627","1"
"165628","1"
"165629","0"
"165630","0"
"165631","0"
"165632","0"
"165633","0"
"165634","0"
"165635","0"
"165636","0"
"165637","0"
"165638","0"
"165639","0"
"165640","1"
"165641","0"
"165642","0"
"165643","1"
"165644","1"
"165645","0"
"165646","0"
"165647","0"
"165648","0"
"165649","0"
"165650","1"
"165651","0"
"165652","0"
"165653","0"
"165654","0"
"165655","1"
"165656","0"
"165657","0"
"165658","0"
"165659","0"
"165660","0"
"165661","0"
"165662","0"
"165663","0"
"165664","0"
"165665","0"
"165666","0"
"165667","0"
"165668","0"
"165669","0"
"165670","0"
"165671","0"
"165672","0"
"165673","1"
"165674","1"
"165675","0"
"165676","0"
"165677","1"
"165678","0"
"165679","0"
"165680","0"
"165681","0"
"165682","1"
"165683","1"
"165684","0"
"165685","0"
"165686","0"
"165687","0"
"165688","0"
"165689","0"
"165690","0"
"165691","0"
"165692","0"
"165693","0"
"165694","0"
"165695","0"
"165696","0"
"165697","0"
"165698","0"
"165699","0"
"165700","0"
"165701","0"
"165702","0"
"165703","0"
"165704","0"
"165705","0"
"165706","0"
"165707","0"
"165708","0"
"165709","0"
"165710","0"
"165711","0"
"165712","0"
"165713","0"
"165714","0"
"165715","0"
"165716","0"
"165717","0"
"165718","1"
"165719","0"
"165720","0"
"165721","0"
"165722","1"
"165723","0"
"165724","1"
"165725","0"
"165726","0"
"165727","0"
"165728","0"
"165729","0"
"165730","0"
"165731","0"
"165732","0"
"165733","0"
"165734","0"
"165735","0"
"165736","0"
"165737","0"
"165738","0"
"165739","0"
"165740","0"
"165741","1"
"165742","0"
"165743","0"
"165744","0"
"165745","0"
"165746","0"
"165747","0"
"165748","1"
"165749","0"
"165750","0"
"165751","0"
"165752","0"
"165753","0"
"165754","1"
"165755","0"
"165756","0"
"165757","0"
"165758","0"
"165759","1"
"165760","0"
"165761","0"
"165762","0"
"165763","0"
"165764","1"
"165765","0"
"165766","0"
"165767","0"
"165768","0"
"165769","0"
"165770","0"
"165771","0"
"165772","0"
"165773","0"
"165774","0"
"165775","0"
"165776","0"
"165777","0"
"165778","0"
"165779","0"
"165780","0"
"165781","0"
"165782","0"
"165783","0"
"165784","0"
"165785","0"
"165786","0"
"165787","0"
"165788","0"
"165789","0"
"165790","0"
"165791","0"
"165792","1"
"165793","0"
"165794","0"
"165795","0"
"165796","0"
"165797","0"
"165798","0"
"165799","0"
"165800","0"
"165801","0"
"165802","0"
"165803","0"
"165804","0"
"165805","0"
"165806","0"
"165807","0"
"165808","0"
"165809","0"
"165810","0"
"165811","0"
"165812","0"
"165813","0"
"165814","0"
"165815","1"
"165816","0"
"165817","1"
"165818","0"
"165819","0"
"165820","0"
"165821","0"
"165822","0"
"165823","0"
"165824","0"
"165825","0"
"165826","0"
"165827","0"
"165828","1"
"165829","0"
"165830","0"
"165831","0"
"165832","0"
"165833","0"
"165834","0"
"165835","0"
"165836","0"
"165837","0"
"165838","0"
"165839","0"
"165840","1"
"165841","0"
"165842","1"
"165843","0"
"165844","0"
"165845","0"
"165846","0"
"165847","0"
"165848","0"
"165849","0"
"165850","0"
"165851","1"
"165852","0"
"165853","0"
"165854","1"
"165855","1"
"165856","0"
"165857","0"
"165858","0"
"165859","0"
"165860","0"
"165861","0"
"165862","0"
"165863","0"
"165864","0"
"165865","0"
"165866","0"
"165867","0"
"165868","0"
"165869","0"
"165870","0"
"165871","1"
"165872","0"
"165873","0"
"165874","0"
"165875","0"
"165876","0"
"165877","0"
"165878","0"
"165879","0"
"165880","0"
"165881","0"
"165882","0"
"165883","0"
"165884","0"
"165885","0"
"165886","0"
"165887","0"
"165888","0"
"165889","0"
"165890","0"
"165891","0"
"165892","0"
"165893","0"
"165894","0"
"165895","0"
"165896","1"
"165897","0"
"165898","0"
"165899","0"
"165900","0"
"165901","0"
"165902","0"
"165903","1"
"165904","0"
"165905","0"
"165906","1"
"165907","1"
"165908","0"
"165909","0"
"165910","0"
"165911","0"
"165912","1"
"165913","0"
"165914","0"
"165915","0"
"165916","0"
"165917","0"
"165918","0"
"165919","0"
"165920","0"
"165921","0"
"165922","0"
"165923","1"
"165924","0"
"165925","0"
"165926","0"
"165927","1"
"165928","0"
"165929","0"
"165930","0"
"165931","0"
"165932","1"
"165933","1"
"165934","0"
"165935","1"
"165936","1"
"165937","0"
"165938","0"
"165939","0"
"165940","0"
"165941","0"
"165942","0"
"165943","0"
"165944","0"
"165945","0"
"165946","0"
"165947","0"
"165948","0"
"165949","0"
"165950","0"
"165951","0"
"165952","0"
"165953","0"
"165954","0"
"165955","0"
"165956","0"
"165957","0"
"165958","0"
"165959","0"
"165960","0"
"165961","0"
"165962","0"
"165963","0"
"165964","0"
"165965","0"
"165966","0"
"165967","0"
"165968","0"
"165969","0"
"165970","0"
"165971","0"
"165972","0"
"165973","0"
"165974","0"
"165975","0"
"165976","0"
"165977","0"
"165978","0"
"165979","0"
"165980","0"
"165981","0"
"165982","0"
"165983","0"
"165984","0"
"165985","0"
"165986","0"
"165987","0"
"165988","0"
"165989","1"
"165990","0"
"165991","0"
"165992","0"
"165993","0"
"165994","0"
"165995","0"
"165996","0"
"165997","0"
"165998","0"
"165999","0"
"166000","0"
"166001","0"
"166002","0"
"166003","0"
"166004","1"
"166005","1"
"166006","1"
"166007","0"
"166008","0"
"166009","0"
"166010","0"
"166011","0"
"166012","0"
"166013","0"
"166014","0"
"166015","0"
"166016","0"
"166017","0"
"166018","0"
"166019","0"
"166020","0"
"166021","0"
"166022","0"
"166023","1"
"166024","0"
"166025","0"
"166026","0"
"166027","0"
"166028","0"
"166029","0"
"166030","0"
"166031","0"
"166032","0"
"166033","0"
"166034","0"
"166035","1"
"166036","0"
"166037","0"
"166038","0"
"166039","0"
"166040","1"
"166041","0"
"166042","1"
"166043","0"
"166044","0"
"166045","0"
"166046","0"
"166047","0"
"166048","0"
"166049","0"
"166050","0"
"166051","0"
"166052","0"
"166053","0"
"166054","0"
"166055","0"
"166056","0"
"166057","0"
"166058","0"
"166059","0"
"166060","0"
"166061","0"
"166062","0"
"166063","1"
"166064","0"
"166065","0"
"166066","0"
"166067","0"
"166068","0"
"166069","0"
"166070","0"
"166071","0"
"166072","0"
"166073","0"
"166074","0"
"166075","0"
"166076","0"
"166077","0"
"166078","0"
"166079","0"
"166080","0"
"166081","0"
"166082","0"
"166083","0"
"166084","0"
"166085","1"
"166086","0"
"166087","0"
"166088","0"
"166089","1"
"166090","0"
"166091","0"
"166092","0"
"166093","0"
"166094","1"
"166095","1"
"166096","0"
"166097","0"
"166098","1"
"166099","0"
"166100","0"
"166101","0"
"166102","0"
"166103","0"
"166104","1"
"166105","1"
"166106","1"
"166107","0"
"166108","0"
"166109","1"
"166110","0"
"166111","1"
"166112","0"
"166113","0"
"166114","0"
